Train: 74.599998
Train: 74.626862
Train: 74.653465
Train: 74.694580
Train: 74.735298
Train: 74.780487
Train: 74.864075
Train: 74.903381
Train: 74.966347
Train: 75.047844
Train: 75.095238
Train: 75.118484
Train: 75.174530
Train: 75.183098
Train: 75.186913
Train: 75.209305
Train: 75.273148
Train: 75.304146
Train: 75.325684
Train: 75.388130
Train: 75.436363
Train: 75.470589
Train: 75.504509
Train: 75.493279
Train: 75.549110
Train: 75.564445
Train: 75.619469
Train: 75.634361
Train: 75.666664
Train: 75.672493
Train: 75.704346
Train: 75.709953
Train: 75.754311
Train: 75.781113
Train: 75.846153
Train: 75.893616
Train: 75.957626
Train: 75.983124
Train: 76.012604
Train: 76.054398
Train: 76.066666
Train: 76.107880
Train: 76.123962
Train: 76.172844
Train: 76.229507
Train: 76.281631
Train: 76.284554
Train: 76.323883
Train: 76.322578
Train: 76.317268
Train: 76.356003
Train: 76.406372
Train: 76.416664
Train: 76.454544
Train: 76.496063
Train: 76.533333
Train: 76.554688
Train: 76.599220
Train: 76.616280
Train: 76.683395
Train: 76.700005
Train: 76.735634
Train: 76.790077
Train: 76.836502
Train: 76.893936
Train: 76.913208
Train: 76.932327
Train: 76.962547
Train: 76.992538
Train: 77.011147
Train: 77.011108
Train: 77.025833
Train: 77.062500
Train: 77.073257
Train: 77.124092
Train: 77.178177
Train: 77.195648
Train: 77.209389
Train: 77.251801
Train: 77.275986
Train: 77.303574
Train: 77.362991
Train: 77.386520
Train: 77.420494
Train: 77.450706
Train: 77.487717
Train: 77.534966
Train: 77.585365
Train: 77.597221
Train: 77.633217
Train: 77.651718
Train: 77.697594
Train: 77.705475
Train: 77.744026
Train: 77.785713
Train: 77.840683
Train: 77.847977
Train: 77.878784
Train: 77.895973
Train: 77.923080
Train: 77.953331
Train: 78.026581
Train: 78.033112
Train: 78.069305
Train: 78.085526
Train: 78.114754
Train: 78.160133
Train: 78.201958
Train: 78.233765
Train: 78.262138
Train: 78.306458
Train: 78.295822
Train: 78.339745
Train: 78.370605
Train: 78.385353
Train: 78.409523
Train: 78.433540
Train: 78.457413
Train: 78.490570
Train: 78.507835
Train: 78.546875
Train: 78.582558
Train: 78.611801
Train: 78.640869
Train: 78.679016
Train: 78.689232
Train: 78.711662
Train: 78.733948
Train: 78.780487
Train: 78.784195
Train: 78.790909
Train: 78.812691
Train: 78.828308
Train: 78.861862
Train: 78.886230
Train: 78.916420
Train: 78.955360
Train: 78.982201
Train: 79.023674
Train: 79.053101
Train: 79.085297
Train: 79.111443
Train: 79.131577
Train: 79.151604
Train: 79.191856
Train: 79.220291
Train: 79.216759
Train: 79.262253
Train: 79.281609
Train: 79.320923
Train: 79.348572
Train: 79.398857
Train: 79.434654
Train: 79.456093
Train: 79.502831
Train: 79.526756
Train: 79.556183
Train: 79.577026
Train: 79.594971
Train: 79.637886
Train: 79.655556
Train: 79.698059
Train: 79.726517
Train: 79.749313
Train: 79.791206
Train: 79.838356
Train: 79.846992
Train: 79.855583
Train: 79.872284
Train: 79.886177
Train: 79.902702
Train: 79.929916
Train: 79.940865
Train: 79.949066
Train: 79.962570
Train: 79.981331
Train: 80.021271
Train: 80.045090
Train: 80.050262
Train: 80.065964
Train: 80.078949
Train: 80.083992
Train: 80.102089
Train: 80.117493
Train: 80.119797
Train: 80.142853
Train: 80.163208
Train: 80.173126
Train: 80.195877
Train: 80.210800
Train: 80.220512
Train: 80.235298
Train: 80.242348
Train: 80.249367
Train: 80.241112
Train: 80.250633
Train: 80.262627
Train: 80.287155
Train: 80.306534
Train: 80.330826
Train: 80.349998
Train: 80.364090
Train: 80.378113
Train: 80.421837
Train: 80.445549
Train: 80.476540
Train: 80.497536
Train: 80.533173
Train: 80.544121
Train: 80.574570
Train: 80.587807
Train: 80.600967
Train: 80.621361
Train: 80.658600
Train: 80.671494
Train: 80.691566
Train: 80.704323
Train: 80.717026
Train: 80.729660
Train: 80.756561
Train: 80.785713
Train: 80.807602
Train: 80.836494
Train: 80.851067
Train: 80.889153
Train: 80.903534
Train: 80.924881
Train: 80.936768
Train: 80.950935
Train: 80.972031
Train: 80.979065
Train: 81.006966
Train: 81.018517
Train: 81.030022
Train: 81.043777
Train: 81.057472
Train: 81.087151
Train: 81.114418
Train: 81.150688
Train: 81.168564
Train: 81.186363
Train: 81.210884
Train: 81.239822
Train: 81.239281
Train: 81.261261
Train: 81.285393
Train: 81.302689
Train: 81.337807
Train: 81.363838
Train: 81.374161
Train: 81.391113
Train: 81.412415
Train: 81.431419
Train: 81.448128
Train: 81.464752
Train: 81.483521
Train: 81.495613
Train: 81.498901
Train: 81.500000
Train: 81.518517
Train: 81.530434
Train: 81.548805
Train: 81.562767
Train: 81.576675
Train: 81.599136
Train: 81.636559
Train: 81.663094
Train: 81.678802
Train: 81.688034
Train: 81.699356
Train: 81.723404
Train: 81.738853
Train: 81.735168
Train: 81.761101
Train: 81.780586
Train: 81.785263
Train: 81.815125
Train: 81.846962
Train: 81.870293
Train: 81.868477
Train: 81.879166
Train: 81.900208
Train: 81.910789
Train: 81.933746
Train: 81.956612
Train: 81.973198
Train: 81.981483
Train: 81.993843
Train: 82.014343
Train: 82.032722
Train: 82.053062
Train: 82.077393
Train: 82.087395
Train: 82.111565
Train: 82.121452
Train: 82.117172
Train: 82.133064
Train: 82.150909
Train: 82.172691
Train: 82.184372
Train: 82.195999
Train: 82.217560
Train: 82.227097
Train: 82.252487
Train: 82.271828
Train: 82.281189
Train: 82.296440
Train: 82.313606
Train: 82.348427
Train: 82.371315
Train: 82.376465
Train: 82.387474
Train: 82.394531
Train: 82.401566
Train: 82.408562
Train: 82.429131
Train: 82.447670
Train: 82.448746
Train: 82.461395
Train: 82.477844
Train: 82.503845
Train: 82.508636
Train: 82.513412
Train: 82.539192
Train: 82.551529
Train: 82.552376
Train: 82.551331
Train: 82.580643
Train: 82.587120
Train: 82.603027
Train: 82.613205
Train: 82.636536
Train: 82.661652
Train: 82.681046
Train: 82.698502
Train: 82.710281
Train: 82.722015
Train: 82.739296
Train: 82.752785
Train: 82.758812
Train: 82.774071
Train: 82.776337
Train: 82.797050
Train: 82.815842
Train: 82.821693
Train: 82.838531
Train: 82.851646
Train: 82.868370
Train: 82.897812
Train: 82.914391
Train: 82.921822
Train: 82.934662
Train: 82.945648
Train: 82.952980
Train: 82.963905
Train: 82.980179
Train: 83.003601
Train: 83.012566
Train: 83.035843
Train: 83.044724
Train: 83.064285
Train: 83.078430
Train: 83.090744
Train: 83.104797
Train: 83.109924
Train: 83.122124
Train: 83.143112
Train: 83.149910
Train: 83.154930
Train: 83.159927
Train: 83.171928
Train: 83.180389
Train: 83.188812
Train: 83.211174
Train: 83.231705
Train: 83.245216
Train: 83.269096
Train: 83.287689
Train: 83.314880
Train: 83.328156
Train: 83.337936
Train: 83.347679
Train: 83.360825
Train: 83.368782
Train: 83.376709
Train: 83.400002
Train: 83.416382
Train: 83.422485
Train: 83.437073
Train: 83.446518
Train: 83.455933
Train: 83.468697
Train: 83.486488
Train: 83.512650
Train: 83.525253
Train: 83.536133
Train: 83.543625
Train: 83.559464
Train: 83.560196
Train: 83.579292
Train: 83.586670
Test: 88.190002
